GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 
Sun Nov 02 01:17:32 MST 2025,02-Nov-2025 01:17:32.382,-121.74259055,37.32906929,11.0600004196167,4.288000106811523,467.0,9.399999618530273,11.19049835,-2.48518133,-4.19942999,0.26345831,
Sun Nov 02 01:17:33 MST 2025,02-Nov-2025 01:17:33.383,-121.74255585,37.32917416,12.930000305175781,4.288000106811523,468.0,16.200000762939453,9.31344414,-1.37906015,-4.03662395,0.06322485,
Sun Nov 02 01:17:34 MST 2025,02-Nov-2025 01:17:34.383,-121.74251737,37.3292967,14.470000267028809,3.2160000801086426,469.0,15.600000381469727,11.55920601,-2.72938991,-6.4739213,0.39788669,
Sun Nov 02 01:17:35 MST 2025,02-Nov-2025 01:17:35.383,-121.74247861,37.32942423,15.3100004196167,3.2160000801086426,470.0,15.5,9.63426781,-2.45166254,-1.52271223,0.04420453,
Sun Nov 02 01:17:36 MST 2025,02-Nov-2025 01:17:36.383,-121.74243942,37.32956303,15.75,3.2160000801086426,472.0,13.0,8.54251194,0.80924016,-4.16112232,-0.00888252,
Sun Nov 02 01:17:37 MST 2025,02-Nov-2025 01:17:37.383,-121.74241707,37.32969106,14.640000343322754,4.288000106811523,474.0,6.800000190734863,8.82502747,1.24498487,-10.69729328,0.25455242,
Sun Nov 02 01:17:38 MST 2025,02-Nov-2025 01:17:38.382,-121.74242546,37.32982371,14.210000038146973,4.288000106811523,474.0,354.6000061035156,9.59596062,0.51714754,-6.56968927,0.2056368,
Sun Nov 02 01:17:39 MST 2025,02-Nov-2025 01:17:39.384,-121.74244042,37.32995128,14.210000038146973,6.432000160217285,474.0,354.6000061035156,8.56645393,-1.69988322,-4.5489831,0.02279013,
Sun Nov 02 01:17:40 MST 2025,02-Nov-2025 01:17:40.384,-121.74251182,37.33008319,13.859999656677246,7.504000186920166,474.0,342.79998779296875,12.59350109,1.8531121,-4.03662395,0.3802461,
Sun Nov 02 01:17:41 MST 2025,02-Nov-2025 01:17:41.384,-121.74257173,37.33019723,13.390000343322754,9.648000717163086,474.0,337.5,9.87847614,1.68072963,-1.00556469,0.04558152,
Sun Nov 02 01:17:42 MST 2025,02-Nov-2025 01:17:42.382,-121.74262949,37.33030867,13.380000114440918,13.93600082397461,474.0,337.5,7.19218206,-1.52271223,-5.20978308,-0.06250495,
Sun Nov 02 01:17:43 MST 2025,02-Nov-2025 01:17:43.383,-121.74279084,37.33041247,13.579999923706055,9.648000717163086,473.0,325.70001220703125,9.0931778,-0.9624691,1.63763392,-0.03406221,
Sun Nov 02 01:17:44 MST 2025,02-Nov-2025 01:17:44.383,-121.74289237,37.33052831,14.1899995803833,7.504000186920166,475.0,327.1000061035156,8.24084187,-2.68150592,3.62482142,-0.0234381,
Sun Nov 02 01:17:45 MST 2025,02-Nov-2025 01:17:45.383,-121.74294953,37.33063858,13.390000343322754,7.504000186920166,477.0,336.3999938964844,11.17134476,-1.45567465,3.05500126,0.20887345,
Sun Nov 02 01:17:46 MST 2025,02-Nov-2025 01:17:46.383,-121.74289056,37.33074543,13.970000267028809,6.432000160217285,482.0,7.599999904632568,4.43884993,0.18195933,0.03830723,-0.52812099,
Sun Nov 02 01:17:47 MST 2025,02-Nov-2025 01:17:47.383,-121.74286466,37.33086881,14.770000457763672,5.360000133514404,484.0,7.5,7.80509758,-1.33117616,-8.72925949,0.22034818,
Sun Nov 02 01:17:48 MST 2025,02-Nov-2025 01:17:48.383,-121.74284148,37.33100238,16.200000762939453,5.360000133514404,487.0,4.800000190734863,7.7236948,0.57460839,-3.04542446,-0.13265407,
Sun Nov 02 01:17:49 MST 2025,02-Nov-2025 01:17:49.383,-121.74282317,37.33114084,15.880000114440918,5.360000133514404,490.0,3.5999999046325684,8.76277828,-0.56981999,-5.57848978,0.07948822,
Sun Nov 02 01:17:50 MST 2025,02-Nov-2025 01:17:50.383,-121.74287542,37.33126996,14.90999984741211,5.360000133514404,492.0,342.70001220703125,7.87692356,-0.85233581,-3.22259545,-0.10911244,
Sun Nov 02 01:17:51 MST 2025,02-Nov-2025 01:17:51.384,-121.74293635,37.3313945,15.630000114440918,5.360000133514404,492.0,332.70001220703125,8.64785671,2.44208574,-2.78685069,-0.02195001,
Sun Nov 02 01:17:52 MST 2025,02-Nov-2025 01:17:52.382,-121.74301723,37.33151988,15.640000343322754,5.360000133514404,493.0,332.70001220703125,8.25041866,2.95923328,-3.50032282,-0.01890492,
Sun Nov 02 01:17:53 MST 2025,02-Nov-2025 01:17:53.383,-121.74312979,37.33160499,13.34000015258789,6.432000160217285,495.0,324.1000061035156,9.18415737,1.69509482,-1.03908348,-0.02310985,
Sun Nov 02 01:17:54 MST 2025,02-Nov-2025 01:17:54.383,-121.74320191,37.33165183,8.029999732971191,4.288000106811523,498.0,319.1000061035156,7.57525396,1.72382522,-1.27371526,-0.17848873,
Sun Nov 02 01:17:55 MST 2025,02-Nov-2025 01:17:55.383,-121.74324483,37.33170485,6.28000020980835,4.288000106811523,498.0,327.20001220703125,9.84974575,-1.36469495,0.31603462,0.03315467,
Sun Nov 02 01:17:56 MST 2025,02-Nov-2025 01:17:56.383,-121.74323127,37.33175002,6.150000095367432,3.2160000801086426,501.0,15.800000190734863,10.88882923,-0.42616791,1.08217919,0.13528627,
Sun Nov 02 01:17:57 MST 2025,02-Nov-2025 01:17:57.383,-121.74319332,37.33178132,5.159999847412109,3.2160000801086426,500.0,56.5,10.37168217,-1.24977326,-1.82917011,0.10010487,
Sun Nov 02 01:17:58 MST 2025,02-Nov-2025 01:17:58.383,-121.74314471,37.33180707,5.159999847412109,4.288000106811523,500.0,56.5,10.40520096,-2.14999318,1.44130945,0.1119985,
Sun Nov 02 01:17:59 MST 2025,02-Nov-2025 01:17:59.384,-121.7431087,37.33177672,4.840000152587891,3.2160000801086426,502.0,122.69999694824219,9.48103905,-2.04464817,-2.42293215,0.03806859,
Sun Nov 02 01:18:00 MST 2025,02-Nov-2025 01:18:00.384,-121.74306653,37.33175416,5.179999828338623,4.288000106811523,502.0,126.5,8.92558384,-2.24576116,-3.32315207,0.01648593,
Sun Nov 02 01:18:01 MST 2025,02-Nov-2025 01:18:01.383,-121.74300739,37.33169522,8.600000381469727,4.288000106811523,504.0,132.6999969482422,9.47625065,-1.043872,-4.77882671,0.10607928,
Sun Nov 02 01:18:02 MST 2025,02-Nov-2025 01:18:02.383,-121.74293605,37.33164263,8.600000381469727,5.360000133514404,504.0,132.6999969482422,10.6350441,-1.02950668,0.16759412,0.10830396,
Sun Nov 02 01:18:03 MST 2025,02-Nov-2025 01:18:03.384,-121.74285292,37.33158648,7.739999771118164,5.360000133514404,508.0,125.5,9.20809937,0.47884035,-0.90979666,-0.03652322,
Sun Nov 02 01:18:04 MST 2025,02-Nov-2025 01:18:04.383,-121.74278183,37.33154594,7.739999771118164,6.432000160217285,509.0,125.5,9.18894577,1.52750063,-5.99029255,0.14794058,
Sun Nov 02 01:18:05 MST 2025,02-Nov-2025 01:18:05.383,-121.74271182,37.33151574,6.440000057220459,5.360000133514404,512.0,104.5999984741211,9.42836666,0.38786069,-2.86346531,0.02422279,
Sun Nov 02 01:18:06 MST 2025,02-Nov-2025 01:18:06.383,-121.74266786,37.33155167,5.239999771118164,4.288000106811523,512.0,41.70000076293945,7.01979923,-0.11971009,-3.99352837,-0.1576423,
Sun Nov 02 01:18:07 MST 2025,02-Nov-2025 01:18:07.383,-121.74265434,37.33158422,5.829999923706055,4.288000106811523,514.0,6.5,7.77636719,-5.14753342,-3.57214904,0.03698701,
Sun Nov 02 01:18:08 MST 2025,02-Nov-2025 01:18:08.383,-121.74264701,37.33163648,5.829999923706055,5.360000133514404,514.0,6.400000095367432,10.95586681,-1.19710088,-0.49799395,0.14359921,
Sun Nov 02 01:18:09 MST 2025,02-Nov-2025 01:18:09.383,-121.7426643,37.3317271,8.149999618530273,5.360000133514404,515.0,352.79998779296875,11.71243477,-2.45645094,1.73340201,0.25163442,
Sun Nov 02 01:18:10 MST 2025,02-Nov-2025 01:18:10.383,-121.74264713,37.33179608,8.0600004196167,4.288000106811523,518.0,21.0,9.86889935,-3.50032282,3.49553442,0.0956046,
Sun Nov 02 01:18:11 MST 2025,02-Nov-2025 01:18:11.383,-121.7425683,37.33186169,8.890000343322754,4.288000106811523,517.0,54.400001525878906,8.96867943,-1.19710088,-2.86346531,-0.01356828,
Sun Nov 02 01:18:12 MST 2025,02-Nov-2025 01:18:12.383,-121.74248675,37.33190837,8.890000343322754,4.288000106811523,518.0,54.400001525878906,9.33738708,0.38307226,-1.75734401,-0.01167917,
Sun Nov 02 01:18:13 MST 2025,02-Nov-2025 01:18:13.383,-121.74236534,37.33193265,9.949999809265137,3.2160000801086426,518.0,63.29999923706055,9.43794346,-1.78607452,-2.14520478,0.0222711,
Sun Nov 02 01:18:14 MST 2025,02-Nov-2025 01:18:14.383,-121.74227095,37.33197569,9.550000190734863,3.2160000801086426,521.0,57.79999923706055,11.09951878,-3.05021286,-1.88184249,0.20797127,
Sun Nov 02 01:18:15 MST 2025,02-Nov-2025 01:18:15.383,-121.74216968,37.33202506,11.130000114440918,3.2160000801086426,522.0,56.5,10.88882923,-2.0925324,-0.63206923,0.15111727,
Sun Nov 02 01:18:16 MST 2025,02-Nov-2025 01:18:16.383,-121.74205577,37.33205804,11.239999771118164,3.2160000801086426,525.0,68.69999694824219,8.49941635,0.51235914,1.58496153,-0.09811497,
Sun Nov 02 01:18:17 MST 2025,02-Nov-2025 01:18:17.383,-121.74194429,37.33208001,10.979999542236328,4.288000106811523,527.0,76.80000305175781,9.50498104,-2.48996973,2.13083959,0.0438835,
Sun Nov 02 01:18:18 MST 2025,02-Nov-2025 01:18:18.383,-121.74182365,37.33210274,10.979999542236328,5.360000133514404,528.0,76.69999694824219,9.69651699,-0.74699092,-4.35744715,0.10532194,
Sun Nov 02 01:18:19 MST 2025,02-Nov-2025 01:18:19.383,-121.74167568,37.33199694,13.520000457763672,5.360000133514404,527.0,119.5,8.53293514,-1.01992989,-1.89620769,-0.0839166,
Sun Nov 02 01:18:20 MST 2025,02-Nov-2025 01:18:20.383,-121.74151012,37.33194861,15.109999656677246,5.360000133514404,528.0,108.69999694824219,8.82502747,-2.29843354,-6.41167212,0.15537101,
Sun Nov 02 01:18:21 MST 2025,02-Nov-2025 01:18:21.383,-121.74134861,37.33190516,15.109999656677246,6.432000160217285,528.0,108.69999694824219,10.74996567,-3.40455484,3.55778384,0.22431618,
Sun Nov 02 01:18:22 MST 2025,02-Nov-2025 01:18:22.383,-121.74114756,37.33187305,17.530000686645508,7.504000186920166,530.0,101.9000015258789,11.71722317,-3.39976645,-3.40455484,0.31019253,
Sun Nov 02 01:18:23 MST 2025,02-Nov-2025 01:18:23.382,-121.7409483,37.33187985,18.06999969482422,8.576000213623047,532.0,93.0,9.90720654,-3.27047944,-2.42772055,0.11092633,
Sun Nov 02 01:18:24 MST 2025,02-Nov-2025 01:18:24.383,-121.74074689,37.33186285,19.219999313354492,7.504000186920166,534.0,94.19999694824219,7.14429808,2.32716393,-1.90099621,-0.1909374,
Sun Nov 02 01:18:25 MST 2025,02-Nov-2025 01:18:25.385,-121.74053059,37.33184995,19.219999313354492,11.791999816894531,534.0,94.30000305175781,9.0883894,0.09097967,-2.52827692,-0.01933408,
Sun Nov 02 01:18:26 MST 2025,02-Nov-2025 01:18:26.383,-121.74025763,37.33186743,20.43000030517578,6.432000160217285,542.0,92.69999694824219,9.68694019,0.30645782,-1.41736746,0.01745856,
Sun Nov 02 01:18:27 MST 2025,02-Nov-2025 01:18:27.383,-121.74002727,37.33185881,20.43000030517578,7.504000186920166,544.0,92.69999694824219,7.31189203,1.47961664,-3.54341841,-0.13911784,
Sun Nov 02 01:18:28 MST 2025,02-Nov-2025 01:18:28.383,-121.73986229,37.33185109,15.65999984741211,6.432000160217285,548.0,92.9000015258789,9.93114853,0.76135612,-0.9672575,0.0390963,
Sun Nov 02 01:18:29 MST 2025,02-Nov-2025 01:18:29.382,-121.73969239,37.33184228,14.210000038146973,6.432000160217285,551.0,93.30000305175781,6.65109253,-6.33026934,-0.40222588,-0.04411751,
Sun Nov 02 01:18:30 MST 2025,02-Nov-2025 01:18:30.383,-121.73951726,37.33184272,13.569999694824219,6.432000160217285,550.0,94.19999694824219,10.13226128,-0.01436521,-7.03416443,0.27634972,
Sun Nov 02 01:18:31 MST 2025,02-Nov-2025 01:18:31.383,-121.73937134,37.33184654,13.15999984741211,7.504000186920166,551.0,88.9000015258789,9.03092861,-0.24420857,-3.35188246,0.00126261,
Sun Nov 02 01:18:32 MST 2025,02-Nov-2025 01:18:32.383,-121.73922269,37.33184849,13.15999984741211,9.648000717163086,552.0,89.0,9.95509052,-0.66558808,-2.03028297,0.05689925,
Sun Nov 02 01:18:33 MST 2025,02-Nov-2025 01:18:33.383,-121.73908292,37.33188129,12.420000076293945,8.576000213623047,553.0,77.4000015258789,9.22246456,-1.78607452,-0.1340753,-0.02332622,
Sun Nov 02 01:18:34 MST 2025,02-Nov-2025 01:18:34.384,-121.73895779,37.33194229,12.460000038146973,8.576000213623047,555.0,66.19999694824219,9.89762974,-2.18830037,-0.28730419,0.05271286,
Sun Nov 02 01:18:35 MST 2025,02-Nov-2025 01:18:35.384,-121.7388135,37.33194705,12.59000015258789,7.504000186920166,555.0,67.30000305175781,1.06781399,-2.99275208,9.32302189,0.02304131,
Sun Nov 02 01:18:36 MST 2025,02-Nov-2025 01:18:36.385,-121.73868242,37.33199083,12.59000015258789,9.648000717163086,556.0,67.30000305175781,2.32237554,0.39743748,7.98226833,-0.13260663,
Sun Nov 02 01:18:37 MST 2025,02-Nov-2025 01:18:37.383,-121.73858949,37.33202514,10.710000038146973,10.720000267028809,558.0,67.0,5.10922623,-5.97113895,5.94240856,0.02332789,
Sun Nov 02 01:18:38 MST 2025,02-Nov-2025 01:18:38.382,-121.73848147,37.3320785,10.979999542236328,10.720000267028809,560.0,66.19999694824219,-2.03028297,9.44273186,5.00388145,0.12784582,
Sun Nov 02 01:18:39 MST 2025,02-Nov-2025 01:18:39.383,-121.73837058,37.33212444,11.029999732971191,12.86400032043457,560.0,65.9000015258789,-5.55933619,8.96867943,4.01747036,0.169954,
Sun Nov 02 01:18:40 MST 2025,02-Nov-2025 01:18:40.382,-121.73825056,37.33210814,10.550000190734863,10.720000267028809,564.0,79.69999694824219,-0.07182605,8.48026276,4.78840351,0.01176614,
Sun Nov 02 01:18:41 MST 2025,02-Nov-2025 01:18:41.384,-121.73812121,37.33212821,11.279999732971191,9.648000717163086,566.0,83.0,-1.30723417,7.53694677,5.47793341,-0.02191514,
Sun Nov 02 01:18:42 MST 2025,02-Nov-2025 01:18:42.383,-121.73798618,37.33213222,11.399999618530273,8.576000213623047,567.0,87.0,-2.57616115,7.82903957,5.20978308,0.01293498,
Sun Nov 02 01:18:43 MST 2025,02-Nov-2025 01:18:43.383,-121.73786446,37.33215345,11.279999732971191,8.576000213623047,569.0,83.80000305175781,0.2777274,8.79150867,7.54173517,0.20008427,
Sun Nov 02 01:18:44 MST 2025,02-Nov-2025 01:18:44.382,-121.73773374,37.3321606,11.329999923706055,8.576000213623047,570.0,83.9000015258789,-0.4405331,7.92001915,9.16021538,0.25420445,
Sun Nov 02 01:18:45 MST 2025,02-Nov-2025 01:18:45.383,-121.73760837,37.33217345,11.239999771118164,7.504000186920166,571.0,84.5,-0.84754741,6.44997931,10.36689377,0.26660413,
Sun Nov 02 01:18:46 MST 2025,02-Nov-2025 01:18:46.383,-121.73749084,37.33218394,10.989999771118164,7.504000186920166,572.0,83.19999694824219,0.75177932,6.41646051,1.62326872,-0.30198205,
Sun Nov 02 01:18:47 MST 2025,02-Nov-2025 01:18:47.383,-121.73738147,37.33218621,10.210000038146973,7.504000186920166,573.0,83.69999694824219,-1.58017313,8.22168827,5.01345825,0.01374781,
Sun Nov 02 01:18:48 MST 2025,02-Nov-2025 01:18:48.383,-121.73727062,37.33219762,10.239999771118164,7.504000186920166,576.0,83.0999984741211,0.18195933,7.67102242,6.03817654,0.01431906,
Sun Nov 02 01:18:49 MST 2025,02-Nov-2025 01:18:49.383,-121.73715536,37.33222493,10.569999694824219,7.504000186920166,581.0,80.69999694824219,-2.15956998,9.71088219,7.46033239,0.28655249,
Sun Nov 02 01:18:50 MST 2025,02-Nov-2025 01:18:50.382,-121.7370222,37.33226337,12.699999809265137,7.504000186920166,586.0,78.80000305175781,-0.35434186,5.99986935,8.0924015,0.18862984,
Sun Nov 02 01:18:51 MST 2025,02-Nov-2025 01:18:51.384,-121.73686744,37.33229818,14.039999961853027,6.432000160217285,588.0,78.19999694824219,-0.37349546,5.96635056,7.12035608,-0.0332821,
Sun Nov 02 01:18:52 MST 2025,02-Nov-2025 01:18:52.383,-121.73672056,37.33232409,13.600000381469727,6.432000160217285,592.0,79.0999984741211,-0.28251579,8.48026276,5.02782345,0.02437633,
Sun Nov 02 01:18:53 MST 2025,02-Nov-2025 01:18:53.383,-121.73655716,37.33235735,14.850000381469727,5.360000133514404,595.0,78.69999694824219,-0.49799395,8.7005291,9.91199493,0.36439139,
Sun Nov 02 01:18:54 MST 2025,02-Nov-2025 01:18:54.383,-121.73636439,37.33238217,17.329999923706055,5.360000133514404,598.0,80.5,-0.67995328,6.86178207,9.37090588,0.20497781,
Sun Nov 02 01:18:55 MST 2025,02-Nov-2025 01:18:55.383,-121.7361831,37.33240755,16.40999984741211,4.288000106811523,600.0,80.30000305175781,0.31124622,5.54975939,7.83382797,-0.00184649,
Sun Nov 02 01:18:56 MST 2025,02-Nov-2025 01:18:56.382,-121.73601319,37.33242656,15.100000381469727,4.288000106811523,601.0,82.0999984741211,0.37349546,6.01423454,6.18182898,-0.10099834,
Sun Nov 02 01:18:57 MST 2025,02-Nov-2025 01:18:57.382,-121.73585803,37.33242825,13.75,4.288000106811523,602.0,86.5999984741211,-3.25132585,9.55286503,9.93114853,0.46224672,
Sun Nov 02 01:18:58 MST 2025,02-Nov-2025 01:18:58.382,-121.73572031,37.33242913,12.25,4.288000106811523,603.0,87.5,-4.68784714,8.88248825,9.16500378,0.40500981,
Sun Nov 02 01:18:59 MST 2025,02-Nov-2025 01:18:59.382,-121.73559441,37.33244581,11.3100004196167,4.288000106811523,604.0,83.5,-0.41659111,6.17225218,6.95276165,-0.03232414,
Sun Nov 02 01:19:00 MST 2025,02-Nov-2025 01:19:00.383,-121.73547462,37.33246375,10.880000114440918,3.2160000801086426,606.0,78.80000305175781,-3.66312861,7.26400805,10.16578007,0.34624451,
Sun Nov 02 01:19:01 MST 2025,02-Nov-2025 01:19:01.383,-121.73536145,37.33250118,10.779999732971191,4.288000106811523,608.0,74.19999694824219,-4.02225876,7.50821638,8.98304462,0.28090578,
Sun Nov 02 01:19:02 MST 2025,02-Nov-2025 01:19:02.383,-121.73525047,37.33255731,11.029999732971191,3.2160000801086426,610.0,67.0999984741211,-0.04788403,5.92325497,8.23605347,0.05314273,
Sun Nov 02 01:19:03 MST 2025,02-Nov-2025 01:19:03.383,-121.73515112,37.33261693,10.84000015258789,3.2160000801086426,613.0,58.0,2.32237554,6.80432129,5.35822344,-0.06695729,
Sun Nov 02 01:19:04 MST 2025,02-Nov-2025 01:19:04.382,-121.73505485,37.33268088,11.119999885559082,3.2160000801086426,614.0,52.0,-1.8674773,8.57124233,9.82580376,0.3617056,
Sun Nov 02 01:19:05 MST 2025,02-Nov-2025 01:19:05.382,-121.7349652,37.33276134,11.220000267028809,3.2160000801086426,616.0,47.70000076293945,-0.9672575,9.6438446,5.86579418,0.17384475,
Sun Nov 02 01:19:06 MST 2025,02-Nov-2025 01:19:06.382,-121.73487154,37.33282944,11.220000267028809,3.2160000801086426,616.0,47.70000076293945,-0.89543146,8.45632076,5.521029,0.05250496,
Sun Nov 02 01:19:07 MST 2025,02-Nov-2025 01:19:07.383,-121.73476911,37.33289407,11.670000076293945,3.2160000801086426,617.0,50.400001525878906,-1.29765737,8.14028549,7.09641361,0.12775773,
Sun Nov 02 01:19:08 MST 2025,02-Nov-2025 01:19:08.383,-121.7346651,37.33296613,11.6899995803833,3.2160000801086426,618.0,50.20000076293945,-0.65122288,6.69897652,4.85065269,-0.13529801,
Sun Nov 02 01:19:09 MST 2025,02-Nov-2025 01:19:09.382,-121.73456773,37.33302945,11.180000305175781,4.288000106811523,619.0,51.70000076293945,-0.66079968,8.42280197,7.7428484,0.11783838,
Sun Nov 02 01:19:10 MST 2025,02-Nov-2025 01:19:10.383,-121.73446845,37.33309174,11.180000305175781,4.288000106811523,619.0,51.79999923706055,0.58897364,6.05254173,5.06613064,-0.17417926,
Sun Nov 02 01:19:11 MST 2025,02-Nov-2025 01:19:11.383,-121.73437419,37.33314021,10.850000381469727,4.288000106811523,622.0,54.79999923706055,-0.9576807,6.80432129,7.02458763,0.02068537,
Sun Nov 02 01:19:12 MST 2025,02-Nov-2025 01:19:12.382,-121.73426509,37.33319228,10.90999984741211,4.288000106811523,623.0,56.900001525878906,-2.43250895,8.78672028,6.00944614,0.13210589,
Sun Nov 02 01:19:13 MST 2025,02-Nov-2025 01:19:13.383,-121.73416341,37.33324587,11.020000457763672,3.2160000801086426,623.0,59.400001525878906,0.48841715,7.10120201,4.16112232,-0.14052784,
Sun Nov 02 01:19:14 MST 2025,02-Nov-2025 01:19:14.382,-121.73406143,37.33329628,11.470000267028809,4.288000106811523,624.0,61.79999923706055,-1.74776721,8.48983955,6.93360806,0.15048462,
Sun Nov 02 01:19:15 MST 2025,02-Nov-2025 01:19:15.383,-121.73393886,37.33334601,11.850000381469727,4.288000106811523,624.0,66.69999694824219,-1.08696759,8.14507389,6.27759695,0.07302973,
Sun Nov 02 01:19:16 MST 2025,02-Nov-2025 01:19:16.382,-121.73381342,37.33339112,12.359999656677246,4.288000106811523,624.0,67.19999694824219,-1.03429508,6.4882865,9.01656342,0.15625125,
Sun Nov 02 01:19:17 MST 2025,02-Nov-2025 01:19:17.383,-121.7336724,37.33341047,12.5,4.288000106811523,622.0,66.80000305175781,-1.8770541,7.07247162,7.15387487,0.06215316,
Sun Nov 02 01:19:18 MST 2025,02-Nov-2025 01:19:18.383,-121.73354496,37.33345382,12.319999694824219,4.288000106811523,622.0,64.0,-2.08295536,7.54652357,7.28316164,0.10897642,
Sun Nov 02 01:19:19 MST 2025,02-Nov-2025 01:19:19.383,-121.73342961,37.33350686,11.760000228881836,4.288000106811523,622.0,62.5,-0.9528923,8.51856995,4.92247868,0.02660197,
Sun Nov 02 01:19:20 MST 2025,02-Nov-2025 01:19:20.383,-121.73331176,37.3335556,11.760000228881836,4.288000106811523,623.0,62.599998474121094,-1.45088625,7.34541082,6.69897652,0.04312962,
Sun Nov 02 01:19:21 MST 2025,02-Nov-2025 01:19:21.383,-121.73321777,37.33361972,10.829999923706055,4.288000106811523,624.0,57.70000076293945,-0.45489833,8.00621033,7.70932961,0.16396433,
Sun Nov 02 01:19:22 MST 2025,02-Nov-2025 01:19:22.383,-121.73313035,37.33369153,10.170000076293945,4.288000106811523,626.0,48.70000076293945,-2.30322194,7.20175886,7.58483076,0.11072272,
Sun Nov 02 01:19:23 MST 2025,02-Nov-2025 01:19:23.383,-121.73304843,37.33376905,10.109999656677246,4.288000106811523,626.0,42.099998474121094,-2.50912333,7.20654726,5.63116217,-0.014265,
Sun Nov 02 01:19:24 MST 2025,02-Nov-2025 01:19:24.383,-121.73298246,37.33385035,10.25,4.288000106811523,626.0,27.5,-2.54743052,7.05810642,8.44195557,0.27017638,
