SECONDS;PID;VALUE;UNITS;
73841.945182;Calculated engine load value;27.0588235294118;%;
73842.595182;Calculated engine load value;16.8627450980392;%;
73843.193182;Calculated engine load value;21.9607843137255;%;
73845.693182;Calculated engine load value;16.4705882352941;%;
73847.131182;Calculated engine load value;20;%;
73847.758182;Calculated engine load value;26.2745098039216;%;
73848.446182;Calculated engine load value;17.2549019607843;%;
73849.023182;Calculated engine load value;21.1764705882353;%;
73849.711182;Calculated engine load value;25.4901960784314;%;
73850.248182;Calculated engine load value;26.6666666666667;%;
73850.936182;Calculated engine load value;20;%;
73851.574182;Calculated engine load value;21.9607843137255;%;
73852.222182;Calculated engine load value;26.2745098039216;%;
73852.799182;Calculated engine load value;16.8627450980392;%;
73853.516182;Calculated engine load value;20.7843137254902;%;
73854.133182;Calculated engine load value;18.4313725490196;%;
73854.902182;Calculated engine load value;16.078431372549;%;
73855.529182;Calculated engine load value;16.4705882352941;%;
73856.177182;Calculated engine load value;16.8627450980392;%;
73857.679182;Calculated engine load value;19.6078431372549;%;
73858.529182;Calculated engine load value;17.6470588235294;%;
73859.136182;Calculated engine load value;23.5294117647059;%;
73859.823182;Calculated engine load value;20;%;
73860.380182;Calculated engine load value;21.9607843137255;%;
73860.956182;Calculated engine load value;20.7843137254902;%;
73861.624182;Calculated engine load value;19.2156862745098;%;
73862.270182;Calculated engine load value;16.8627450980392;%;
73862.878182;Calculated engine load value;21.1764705882353;%;
73863.526182;Calculated engine load value;21.5686274509804;%;
73864.103182;Calculated engine load value;22.3529411764706;%;
73864.630182;Calculated engine load value;20;%;
73865.388182;Calculated engine load value;18.0392156862745;%;
73865.975182;Calculated engine load value;24.3137254901961;%;
73866.592182;Calculated engine load value;21.9607843137255;%;
73867.291182;Calculated engine load value;21.9607843137255;%;
73867.849182;Calculated engine load value;21.9607843137255;%;
73868.517182;Calculated engine load value;21.9607843137255;%;
73869.196182;Calculated engine load value;25.0980392156863;%;
73869.813182;Calculated engine load value;19.6078431372549;%;
73870.461182;Calculated engine load value;18.0392156862745;%;
73871.088182;Calculated engine load value;17.2549019607843;%;
73871.716182;Calculated engine load value;24.3137254901961;%;
73872.263182;Calculated engine load value;22.3529411764706;%;
73873.001182;Calculated engine load value;25.4901960784314;%;
73873.558182;Calculated engine load value;20.3921568627451;%;
73874.114182;Calculated engine load value;33.3333333333333;%;
73874.742182;Calculated engine load value;22.7450980392157;%;
73875.379182;Calculated engine load value;25.0980392156863;%;
73876.067182;Calculated engine load value;25.4901960784314;%;
73876.684182;Calculated engine load value;60.3921568627451;%;
73877.181182;Calculated engine load value;50.5882352941176;%;
73877.738182;Calculated engine load value;27.4509803921569;%;
73878.466182;Calculated engine load value;27.4509803921569;%;
73879.184182;Calculated engine load value;33.3333333333333;%;
73879.932182;Calculated engine load value;23.1372549019608;%;
73881.228182;Calculated engine load value;24.3137254901961;%;
73881.936182;Calculated engine load value;19.6078431372549;%;
73882.513182;Calculated engine load value;23.5294117647059;%;
73883.181182;Calculated engine load value;22.7450980392157;%;
73883.850182;Calculated engine load value;65.0980392156863;%;
73884.497182;Calculated engine load value;41.9607843137255;%;
73885.085182;Calculated engine load value;18.8235294117647;%;
73885.622182;Calculated engine load value;19.2156862745098;%;
73886.199182;Calculated engine load value;18.0392156862745;%;
73886.907182;Calculated engine load value;29.8039215686275;%;
73887.536182;Calculated engine load value;23.5294117647059;%;
73888.163182;Calculated engine load value;21.1764705882353;%;
73888.710182;Calculated engine load value;20.7843137254902;%;
73889.338182;Calculated engine load value;0;%;
73889.885182;Calculated engine load value;0;%;
73890.443182;Calculated engine load value;21.5686274509804;%;
73891.101182;Calculated engine load value;20.7843137254902;%;
73891.759182;Calculated engine load value;21.1764705882353;%;
73892.508182;Calculated engine load value;20.7843137254902;%;
73893.177182;Calculated engine load value;20.7843137254902;%;
73893.715182;Calculated engine load value;0;%;
73894.453182;Calculated engine load value;0;%;
73895.011182;Calculated engine load value;0;%;
73895.649182;Calculated engine load value;27.0588235294118;%;
73896.318182;Calculated engine load value;30.1960784313725;%;
73896.866182;Calculated engine load value;28.6274509803922;%;
73897.528182;Calculated engine load value;28.2352941176471;%;
73898.196182;Calculated engine load value;28.6274509803922;%;
73898.805182;Calculated engine load value;23.921568627451;%;
73899.433182;Calculated engine load value;17.2549019607843;%;
73900.080182;Calculated engine load value;18.4313725490196;%;
73900.719182;Calculated engine load value;0;%;
73901.499182;Calculated engine load value;0;%;
73902.026182;Calculated engine load value;0;%;
73902.706182;Calculated engine load value;0;%;
73903.314182;Calculated engine load value;0;%;
73903.993182;Calculated engine load value;0;%;
73904.631182;Calculated engine load value;0;%;
73905.279182;Calculated engine load value;0;%;
73905.897182;Calculated engine load value;14.5098039215686;%;
73906.606182;Calculated engine load value;14.9019607843137;%;
73907.235182;Calculated engine load value;23.5294117647059;%;
73907.923182;Calculated engine load value;24.3137254901961;%;
73908.663182;Calculated engine load value;19.6078431372549;%;
73909.361182;Calculated engine load value;20.3921568627451;%;
73910.029182;Calculated engine load value;20.3921568627451;%;
73910.688182;Calculated engine load value;28.2352941176471;%;
73911.306182;Calculated engine load value;20.3921568627451;%;
73911.954182;Calculated engine load value;37.2549019607843;%;
73912.634182;Calculated engine load value;34.1176470588235;%;
73913.231182;Calculated engine load value;56.078431372549;%;
73913.859182;Calculated engine load value;63.921568627451;%;
73914.477182;Calculated engine load value;55.2941176470588;%;
73915.155182;Calculated engine load value;52.9411764705882;%;
73915.732182;Calculated engine load value;56.078431372549;%;
73916.380182;Calculated engine load value;50.9803921568627;%;
73916.937182;Calculated engine load value;18.8235294117647;%;
73917.525182;Calculated engine load value;14.1176470588235;%;
73918.112182;Calculated engine load value;39.6078431372549;%;
73918.709182;Calculated engine load value;51.3725490196078;%;
73919.318182;Calculated engine load value;53.7254901960784;%;
73920.016182;Calculated engine load value;56.4705882352941;%;
73920.664182;Calculated engine load value;70.5882352941177;%;
73921.312182;Calculated engine load value;63.1372549019608;%;
73921.991182;Calculated engine load value;47.843137254902;%;
73922.710182;Calculated engine load value;18.0392156862745;%;
73923.358182;Calculated engine load value;17.6470588235294;%;
73923.987182;Calculated engine load value;15.2941176470588;%;
73924.584182;Calculated engine load value;14.9019607843137;%;
73925.334182;Calculated engine load value;19.6078431372549;%;
73925.891182;Calculated engine load value;27.843137254902;%;
73926.497182;Calculated engine load value;18.8235294117647;%;
73927.176182;Calculated engine load value;20.7843137254902;%;
73927.733182;Calculated engine load value;47.843137254902;%;
73928.402182;Calculated engine load value;80.7843137254902;%;
73929.092182;Calculated engine load value;64.3137254901961;%;
73929.806182;Calculated engine load value;60.3921568627451;%;
73930.495182;Calculated engine load value;52.5490196078431;%;
73931.024182;Calculated engine load value;48.2352941176471;%;
73931.642182;Calculated engine load value;52.156862745098;%;
73932.422182;Calculated engine load value;52.156862745098;%;
73933.002182;Calculated engine load value;54.1176470588235;%;
73933.600182;Calculated engine load value;77.2549019607843;%;
73934.289182;Calculated engine load value;76.4705882352941;%;
73934.881182;Calculated engine load value;77.2549019607843;%;
73935.510182;Calculated engine load value;39.2156862745098;%;
73936.200182;Calculated engine load value;0;%;
73936.889182;Calculated engine load value;20;%;
73937.497182;Calculated engine load value;40.3921568627451;%;
73938.167182;Calculated engine load value;30.1960784313725;%;
73938.776182;Calculated engine load value;32.9411764705882;%;
73939.445182;Calculated engine load value;32.9411764705882;%;
73940.004182;Calculated engine load value;16.078431372549;%;
73940.663182;Calculated engine load value;18.0392156862745;%;
73941.372182;Calculated engine load value;20.7843137254902;%;
73942.049182;Calculated engine load value;21.1764705882353;%;
73942.637182;Calculated engine load value;21.9607843137255;%;
73943.185182;Calculated engine load value;22.7450980392157;%;
73943.784182;Calculated engine load value;22.3529411764706;%;
73944.474182;Calculated engine load value;37.2549019607843;%;
73945.094182;Calculated engine load value;36.8627450980392;%;
73945.773182;Calculated engine load value;26.6666666666667;%;
73946.272182;Calculated engine load value;17.2549019607843;%;
73946.911182;Calculated engine load value;18.8235294117647;%;
73947.549182;Calculated engine load value;18.4313725490196;%;
73948.128182;Calculated engine load value;0;%;
73948.737182;Calculated engine load value;21.9607843137255;%;
73949.225182;Calculated engine load value;23.921568627451;%;
73949.975182;Calculated engine load value;8.23529411764706;%;
73950.594182;Calculated engine load value;33.3333333333333;%;
73951.243182;Calculated engine load value;18.0392156862745;%;
73951.912182;Calculated engine load value;20.7843137254902;%;
73952.642182;Calculated engine load value;19.6078431372549;%;
73953.190182;Calculated engine load value;43.921568627451;%;
73953.830182;Calculated engine load value;100;%;
73954.409182;Calculated engine load value;70.5882352941177;%;
73955.018182;Calculated engine load value;64.7058823529412;%;
73955.647182;Calculated engine load value;100;%;
73956.275182;Calculated engine load value;100;%;
73956.875182;Calculated engine load value;100;%;
73957.565182;Calculated engine load value;83.5294117647059;%;
73958.235182;Calculated engine load value;0;%;
73958.865182;Calculated engine load value;0;%;
73959.393182;Calculated engine load value;0;%;
